#Tmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17
TIMESTEP,MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C)
2005-6-01T00:00:00Z,18.86487186,19.7047586,21.49643386,21.30069762,21.47023086,21.80694926,18.74831503,22.15955719,20.72109511,20.18757268,21.38308198,21.67131175,19.61797802,21.15452735,19.83652877,20.99184643,18.82169812,3.938342644,3.625118701,1.988519695,2.264567553,0.6224878439,0.6239092423,1.07782534,1.266902829,2.644158695,2.526166432,2.038311142,1.486255435,1.985229262,2.190330991,4.744940373,2.725873931,0.6983385287,1.984525798,1.903974449,1.41014882,1.504848017,0.7889789883,0.7898792581,1.038183674,1.125567781,1.626086927,1.589391843,1.427694345,1.219120763,1.40898164,1.479976686,2.178288404,1.651022087,0.8356665177
2005-7-01T00:00:00Z,20.79282056,22.73372411,26.28935406,25.04650921,26.30444951,27.33406785,20.38998168,27.11260145,24.33619249,23.20697675,26.30270634,26.16816721,21.90710951,25.21739632,22.64970115,24.80821633,20.51528294,13.61535388,17.94470897,9.459511738,8.812389474,2.468713565,3.0293363,3.047311216,5.406095435,11.46389515,11.58028717,9.341128969,7.260407889,6.145783838,10.8132297,17.27616927,11.26882647,1.576383324,3.689898898,4.236119566,3.075631925,2.968566906,1.571214042,1.740498865,1.745654953,2.325101167,3.385837437,3.402982099,3.056326057,2.694514407,2.479069147,3.288347564,4.156461148,3.356907277,1.255541048
2005-8-01T00:00:00Z,20.66089745,22.15179304,25.2899432,24.43860609,25.62602487,26.21288141,20.62087912,25.94503693,23.8085041,22.80561046,25.3022923,25.2703874,21.87666322,24.47336654,22.17512643,24.22970123,20.4906604,9.563587783,11.77067691,6.066386921,5.36307334,1.071454564,1.746617338,2.784625996,2.892667804,7.52973805,7.544950013,6.135531601,4.315114917,4.451165531,6.55349424,12.86300994,7.374154672,1.833517241,3.092505098,3.430842012,2.463003638,2.315831026,1.035110894,1.321596511,1.668719868,1.700784467,2.744036816,2.74680724,2.477000525,2.077285468,2.10977855,2.559979344,3.586503861,2.715539481,1.354074311
2005-9-01T00:00:00Z,19.4928205,20.51868965,22.67721963,22.42564254,22.9938458,23.00983041,19.53320517,23.25636529,21.82786621,21.17066857,22.60148617,22.91582322,20.52320976,22.35734657,20.84151727,22.21666269,19.81207552,5.371289573,3.949822246,2.009575965,2.71314267,0.3770116017,0.4283609764,1.739297632,1.04409144,3.201293205,2.909690285,2.037338687,1.386231042,2.769575062,2.409687144,5.930711623,3.244677533,1.059692042,2.317604274,1.987415972,1.417595134,1.647162005,0.6140127049,0.6544929155,1.318824337,1.021807927,1.789215807,1.705781429,1.427353736,1.177383133,1.664204033,1.552316702,2.435305242,1.801298846,1.029413445
2005-10-01T00:00:00Z,19.81064102,20.21220683,21.04591122,21.49792721,21.27995434,20.60203381,19.76655679,21.53153139,20.90478408,20.58767445,20.95988759,21.51313228,20.46038447,21.25971808,20.6427586,21.25478339,19.85084903,2.179659967,0.7944887687,0.5027337607,0.9088818327,0.5818836048,0.2637211226,0.6346031814,0.3488347645,0.7867462839,0.6308038995,0.3480597867,0.3057628985,1.11612292,0.5070949022,1.51442659,1.017811006,0.2622096428,1.476367152,0.8913409946,0.7090372068,0.9533529424,0.7628129553,0.5135378492,0.7966198475,0.5906223536,0.8869871949,0.7942316409,0.5899659199,0.5529583154,1.056467188,0.7121059627,1.230620408,1.008866198,0.5120641003
2005-11-01T00:00:00Z,20.23769222,19.35875857,19.10732603,20.3005433,19.56975139,18.22949157,20.24708794,19.15409597,19.78380185,19.77488366,19.22226212,19.61788648,20.38233777,19.73787727,19.85496548,20.04398864,19.8678301,0.7427434178,2.570688366,1.02534997,0.2444473693,1.656807008,1.628360627,0.1836466339,0.4720521857,0.6030270681,0.5582982033,0.7872293897,0.4833997522,0.1992796347,0.7497235297,0.2760474924,0.6269204849,0.01903773286,0.8618256307,1.603336635,1.01259566,0.4944161904,1.287170155,1.276072344,0.4285401194,0.68706054,0.776548175,0.7471935514,0.8872594827,0.6952695536,0.446407476,0.8658657688,0.5254022197,0.7917831047,0.1379772911
2005-12-01T00:00:00Z,15.72948728,14.40558619,13.84208591,15.17471118,13.7744419,12.56915251,16.01836997,13.98101477,14.83587073,15.15585755,13.77503976,14.41269094,15.56271884,14.62877279,15.30928737,14.93545265,16.03905666,1.29545629,4.4640948,1.887915781,0.3247539885,1.41924074,1.797746808,0.09147956806,1.038009873,1.220613446,1.19691174,1.42870768,0.7601084024,0.2861684432,1.057964033,0.8610543813,1.099630883,0.02543120238,1.138181132,2.112840458,1.374014476,0.5698719053,1.191318908,1.340800809,0.3024558944,1.018827696,1.104813761,1.094034615,1.195285606,0.8718419595,0.5349471406,1.028573786,0.9279301597,1.048632864,0.159471635
2006-1-01T00:00:00Z,15.42179485,14.15393105,13.6545895,15.03465186,13.75447742,12.08966103,15.65639196,13.73675277,14.64801016,14.89300872,13.7109926,14.28082383,15.41663578,14.51199007,15.00170118,14.76959665,15.47688681,1.381781424,5.281146698,1.879663413,0.330312662,1.929401833,2.56888464,0.09097766184,1.05557913,1.091324833,1.069378914,1.275926913,0.7964750809,0.2352878188,1.223804634,0.7710821952,1.017257825,0.03101578511,1.175491992,2.298074563,1.371008174,0.5747283375,1.389029097,1.602774045,0.3016250352,1.027413807,1.044664938,1.034107786,1.129569348,0.892454526,0.4850647573,1.106257038,0.8781128602,1.008592001,0.1761129896
2006-2-01T00:00:00Z,17.52384626,16.49675867,16.03191229,17.43863954,16.1625317,14.87389831,17.57879125,16.20577494,16.88403049,17.06231103,16.01128326,16.67647788,17.57963269,16.87087896,17.14673564,17.1136749,17.42235853,0.9395338851,3.874753004,1.610445706,0.2503284043,1.687592838,1.732040591,0.06137691524,0.7651657566,0.9222322524,0.9796796742,1.212571327,0.7603275871,0.1279216883,1.197146028,0.477262008,0.9147151182,0.02972181501,0.9692955613,1.968439231,1.269033375,0.5003282965,1.299073838,1.316070132,0.2477436482,0.8747375358,0.9603292416,0.9897876915,1.101168165,0.8719676525,0.3576614157,1.094141685,0.6908415216,0.9564074018,0.1724001595
2006-3-01T00:00:00Z,13.36128213,12.21855174,10.95939935,12.08161515,10.58738205,9.45152543,13.48188647,10.58108853,11.91076206,12.45786336,10.83059501,11.28170161,12.93251286,11.68208957,12.68133332,11.96448761,13.88594339,1.620052188,4.058299432,2.178482067,0.8596273726,0.8760688481,1.690714622,0.4334999448,0.7964366891,1.841862076,1.704719477,1.713549864,1.166467367,0.6959502829,1.788219896,2.130478229,1.806083541,0.05885618732,1.272812707,2.014522135,1.475968179,0.9271609205,0.9359854957,1.300274826,0.6584071269,0.8924330166,1.357152193,1.305649064,1.309026304,1.080031188,0.8342363471,1.337243394,1.459615781,1.343906076,0.2426029417
2006-4-01T00:00:00Z,14.88705128,14.50248272,14.57901833,15.100496,14.12379756,14.13169492,15.00108059,14.83450184,14.87467119,15.09784883,14.29557445,14.9009452,14.908644,14.8432504,15.1425517,14.91474455,15.67801888,0.3905489551,0.6166944734,0.5874545304,0.2626343123,0.2527120302,0.1594852265,0.4569609251,0.3155380026,0.3917350279,0.3139721227,0.5431927531,0.2836664688,0.2640774209,0.2844033672,0.2565523633,0.5578380084,0.06808192844,0.6249391611,0.7852989707,0.7664558241,0.5124785969,0.5027047147,0.3993560148,0.6759888498,0.5617276943,0.6258873924,0.5603321539,0.7370161145,0.5326034818,0.5138846378,0.533294822,0.5065099834,0.746885539,0.2609251395
2006-5-01T00:00:00Z,18.52692301,19.28896555,20.52358447,20.68380125,20.83926181,20.59101687,18.25391943,20.94112543,20.05342366,19.61848837,20.49036194,20.82928527,19.30118092,20.45767827,19.40379311,20.41301763,18.40207548,3.347662268,1.54118728,0.836919776,1.116892361,0.2897858781,0.1774260021,1.146340615,0.3837664436,1.637160545,1.542404959,0.8004455505,0.4459950444,1.827626106,0.965397046,2.671913668,1.481448475,0.6311749965,1.82966179,1.241445641,0.9148331957,1.056831283,0.5383176368,0.4212196601,1.070672973,0.6194888567,1.279515746,1.241935972,0.8946762266,0.6678286041,1.351897225,0.9825462055,1.634598932,1.21714768,0.7944652268
2006-6-01T00:00:00Z,20.83141016,21.87041385,24.27779655,23.67687185,24.6075596,24.93745762,20.92954211,24.6921217,23.2684053,22.51569769,24.38217438,24.28321564,21.79880192,23.68268656,22.00032182,23.55110846,20.70500003,5.268499369,5.718035562,3.202101067,3.106717598,0.5631020101,0.8086765235,1.712620776,1.307045482,4.183590317,4.169930771,3.383145652,2.312758112,2.549994911,3.449740646,7.028579692,4.120329361,0.9574512857,2.295321191,2.391241427,1.789441552,1.762588324,0.7504012328,0.8992644347,1.308671378,1.143260899,2.045382682,2.042040835,1.839332937,1.520775497,1.596870349,1.857347745,2.651146863,2.029859444,0.9784943974
2006-7-01T00:00:00Z,22.50064106,24.66896562,28.35245327,27.1926317,28.52402842,29.59491516,21.93503665,29.31603324,26.29563929,25.02790698,28.3486811,28.31679171,23.85485411,27.3023217,24.47202301,26.8674156,21.7601887,15.59682221,18.69911357,10.07962828,9.04610845,2.370214823,3.613831788,3.859631226,5.775948777,12.32802698,11.85297522,9.454904472,7.035021042,7.072252373,10.82898253,19.56989232,11.97923206,2.096011505,3.949281227,4.324247168,3.174843033,3.007674924,1.539550201,1.901008098,1.964594418,2.403320365,3.511129018,3.442815014,3.074882839,2.652361409,2.659370672,3.290741943,4.423787102,3.461102723,1.447760859
2006-8-01T00:00:00Z,18.65820508,19.77503458,23.19105643,22.0419537,23.61084729,24.32254242,19.14758242,23.61369005,21.84017781,20.92758721,23.27767754,22.98386416,19.80892207,22.18303481,20.16025283,22.07175381,19.29849056,7.689512129,11.6647944,5.543999552,5.076668326,0.9489605478,1.42493413,2.425725944,1.69655277,6.636117693,6.928247457,6.056805636,4.296573393,4.019336196,6.369781,12.14003203,7.040832561,1.74703367,2.772996958,3.415376173,2.354569929,2.253146317,0.9741460608,1.193706049,1.557474219,1.302517858,2.576066322,2.632156427,2.461057829,2.072817742,2.004828221,2.523842507,3.484254875,2.653456719,1.321754013
2006-9-01T00:00:00Z,18.66512822,19.44648273,22.34318835,21.41370267,22.95432524,23.10084747,19.38373627,22.34697418,21.40777025,20.67434595,22.52836303,22.1974145,19.69403708,21.58809285,20.04949425,21.60324171,19.63801891,4.961965669,6.185633698,3.302736441,3.764315266,0.5080801392,0.4363094304,1.959861645,0.6587583425,4.365478442,4.560132307,3.831148071,2.871874011,2.882030736,4.153049298,7.580884795,4.787284232,1.185844212,2.227547007,2.487093424,1.817343237,1.940184338,0.712797404,0.6605372287,1.399950587,0.8116392933,2.089372739,2.135446629,1.957331876,1.694660441,1.697654481,2.037903162,2.753340661,2.187986342,1.088964743
2006-10-01T00:00:00Z,18.56435893,18.37627582,19.55736053,19.56579419,19.67836631,19.31118655,19.16446888,19.72607011,19.57191365,19.46463663,19.50323828,19.7525144,18.95345003,19.47580434,19.39839077,19.6383687,19.95179248,1.141983576,0.4118730731,0.5091547637,0.8138491069,0.4038764746,0.1553460282,0.8995452163,0.3347463105,0.5788093909,0.6137405921,0.3492748251,0.4622324,0.7380698528,0.4503915205,1.189141813,0.8461634773,0.1639430053,1.068636316,0.6417733814,0.7135508137,0.9021358583,0.6355127651,0.3941396049,0.9484435757,0.5785726493,0.7607952359,0.7834159764,0.5909947759,0.6798767535,0.8591099189,0.6711121519,1.090477791,0.9198714461,0.4048987594
2006-11-01T00:00:00Z,18.47333338,17.4575862,17.42035801,18.88538516,18.13709031,15.90949156,18.51998165,17.12154981,18.2220124,18.13063956,17.8131615,18.05235748,18.90228629,18.24258703,18.00140231,18.55355543,17.62867913,1.703786081,4.298765718,1.555987975,0.3671373605,2.790505009,3.567319833,0.9501291287,0.6931710438,0.8285465944,0.716787421,0.8534645603,0.7194853656,0.5232951774,1.020082831,0.488145426,0.9901147471,0.05155108178,1.305291569,2.073346502,1.24739247,0.6059186088,1.670480473,1.888734982,0.9747456739,0.8325689424,0.9102453485,0.8466329907,0.9238314567,0.848224832,0.7233914413,1.0099915,0.6986740485,0.995045098,0.2270486331
2006-12-01T00:00:00Z,15.96076916,14.99165517,14.42298095,15.87690174,14.74057586,12.88983044,16.10175826,14.50343174,15.3163562,15.4042151,14.53399507,15.07232562,16.07347066,15.28494195,15.45213796,15.54613385,15.57537738,0.9547557682,3.24703852,1.52288055,0.2785627196,2.244410977,2.86965604,0.3317591884,0.7523885731,0.9471252432,0.9596822467,1.133276385,0.6976002176,0.2455550409,1.18050594,0.4801120152,0.8757589918,0.02066826438,0.9771160464,1.801954084,1.234050465,0.5277904126,1.498135834,1.694005915,0.5759854064,0.8674033509,0.973203598,0.9796337309,1.064554548,0.835224651,0.4955351057,1.086510902,0.6929011583,0.9358199569,0.1437646145
2007-1-01T00:00:00Z,14.37243588,13.38786205,12.73378361,14.06122129,12.75675799,11.52288135,14.49846155,12.93809962,13.57690658,13.74207847,12.65681657,13.31172612,14.36852042,13.53300166,13.85257472,13.75174186,14.02867927,1.027451757,3.099832048,1.305157425,0.2529887746,1.364603346,1.57420693,0.3095137419,0.5685792228,0.9658160015,0.9990498677,1.100934638,0.57259346,0.3517760173,0.9503307886,0.5158209314,0.8227639173,0.009547312677,1.01363295,1.76063399,1.142434867,0.5029798949,1.16816238,1.254674033,0.5563395922,0.7540419238,0.9827593813,0.999524821,1.049254325,0.7566990551,0.5931070875,0.9748491107,0.718206747,0.907063348,0.09771035092
2007-2-01T00:00:00Z,15.08935899,13.60751724,12.7521844,14.27233106,12.65786149,11.10559321,15.27534798,12.51365314,13.84491391,14.20017444,12.78961886,13.31650116,14.91757982,13.68996682,14.37091956,14.01601433,14.91169812,2.179280306,7.06067768,2.304340149,0.6240117586,1.733266954,2.511129696,0.3477098707,1.138313281,1.620649836,1.552804336,1.635324238,1.054764232,0.6545814205,1.70709487,1.463037372,1.542312599,0.02996126428,1.476238567,2.657193572,1.518005319,0.789944149,1.316535967,1.584654441,0.5896692893,1.066917654,1.27304746,1.246115699,1.278797966,1.027017153,0.8090620622,1.306558407,1.209560818,1.241898788,0.1730932243
2007-3-01T00:00:00Z,19.51307693,19.12820692,18.49059454,19.37993577,18.62091832,18.36372893,19.14377291,18.45356086,18.81980808,18.80543606,18.4647628,18.79028319,19.56605905,19.00771148,18.8837701,19.1455841,18.24547168,1.222429106,1.262760977,0.5658586634,0.3029568904,0.4939143742,0.2252335376,0.9713000747,0.1554154885,0.6864855423,0.8386326116,0.5047598306,0.3859111808,0.6414650877,0.6593250589,0.6470611673,0.5837614369,0.04984360777,1.105635159,1.12372638,0.7522357764,0.5504151982,0.7027904198,0.4745877554,0.9855455721,0.3942277115,0.8285442307,0.9157688637,0.7104645175,0.6212174988,0.8009151564,0.8119883367,0.8044011234,0.764042824,0.2232568202
2007-4-01T00:00:00Z,17.6612821,17.74082751,17.72697197,18.58124939,18.09936834,17.23016949,17.48360805,17.80416973,17.89470222,17.62364825,17.80690157,18.12896285,18.16664265,18.17170812,17.54924135,18.25222886,16.33113208,1.87917803,0.6641317148,0.4863359506,0.3383682429,0.5594371072,0.4623983478,1.816994516,0.2203320483,0.6849350279,0.7456885805,0.3397378063,0.3392445626,0.7351548266,0.3144111662,0.9286994067,0.7423492973,0.2079760458,1.370831146,0.8149427678,0.6973779109,0.5816942864,0.7479552842,0.6799987852,1.347959389,0.4693954072,0.8276080158,0.8635326169,0.5828703169,0.582447047,0.8574117019,0.5607237878,0.9636905139,0.8615969459,0.4560439078
2007-5-01T00:00:00Z,18.17410256,18.68662073,19.6975133,19.98256077,20.18580924,19.71067794,18.08075091,19.86579331,19.37544171,18.86869186,19.81042774,19.92619958,18.95446962,19.69983413,18.52119538,19.72869732,17.23000003,2.839293495,1.363725744,1.08254374,0.8425499346,0.2629803119,0.2530606497,1.792559702,0.4564276754,1.525930866,1.580847459,1.044745254,0.7105441119,1.225110434,0.8702998361,2.554803563,1.44660114,0.6657698917,1.685020325,1.167786686,1.040453622,0.9179051883,0.5128160605,0.503051339,1.33886508,0.6755943128,1.235285743,1.257317565,1.022127807,0.8429377865,1.106847069,0.9328986205,1.598375289,1.20274733,0.8159472359
2007-6-01T00:00:00Z,19.80141031,21.12648281,23.24443279,22.8711178,23.16711313,23.82508485,19.35214288,23.91761994,22.12239063,21.39218025,23.14725803,23.40971925,20.7620151,22.77940298,20.9806437,22.50526442,18.98660363,7.021955594,6.119367453,3.789876316,3.337889115,1.032603463,1.498652338,2.017462117,1.879327313,4.739343577,4.775412682,3.632103272,2.43078948,2.992350242,3.686531875,8.02617294,4.539405519,1.23446961,2.64989728,2.473735526,1.946760467,1.826989084,1.016170981,1.224194567,1.420373936,1.370885594,2.177003348,2.185271764,1.905807774,1.559098932,1.729841103,1.920034342,2.833050112,2.130588069,1.111066879
2007-7-01T00:00:00Z,20.56166666,22.04365512,25.51396298,24.71152817,26.10312533,26.73186441,20.62456043,26.35359779,23.90594693,22.64827035,25.57418699,25.47290303,21.96942672,24.5812272,21.93068963,24.38325665,19.8181132,11.6375418,15.59866885,8.06166316,6.591875622,1.103952129,2.250076038,3.952557048,4.417780833,9.225237172,8.846344805,7.891839287,6.067645882,5.877250334,8.474550199,16.76441003,9.624455663,1.82096057,3.411384147,3.949515015,2.83930681,2.567464824,1.050691262,1.500025346,1.988103882,2.101851763,3.037307553,2.974280553,2.809241764,2.463259199,2.424304093,2.911108071,4.094436473,3.102330682,1.34942972
2007-8-01T00:00:00Z,21.6308975,22.94786201,25.80716032,25.26523975,26.32974127,26.65305073,21.69921243,26.51053505,24.54073666,23.53511625,25.82729641,25.8806522,22.93888087,25.16912109,22.89972416,24.9837317,21.14132075,8.732787913,9.986812567,5.129630127,4.350720005,0.665918733,1.328807476,3.206473944,2.708229533,6.276299466,6.060085952,5.005619237,3.554607764,4.101733323,5.097068415,11.64790284,6.259287317,1.938996251,2.955129086,3.160191856,2.264868678,2.085837962,0.8160384384,1.152739119,1.79066299,1.645669934,2.505254371,2.461724183,2.237324124,1.885366745,2.025273642,2.257668801,3.412902408,2.501856774,1.392478456
2007-9-01T00:00:00Z,20.51743593,20.95600001,23.02746801,22.88535126,23.64465245,23.36186448,21.12340656,23.48083025,22.54299182,21.98475291,23.01944888,23.21192718,21.52197047,22.74923715,21.56671263,22.79621154,21.29962248,2.896590739,2.374648805,1.155222326,1.833514205,0.4605538983,0.1743303518,1.34729908,0.4772526202,1.778117274,1.490788571,1.278242447,0.9648900526,1.892129253,1.398000679,4.130455274,2.176867013,0.8654866444,1.701937349,1.540989554,1.074812694,1.354073191,0.6786412147,0.4175288634,1.160732131,0.6908347271,1.333460638,1.22097853,1.130593847,0.9822881719,1.375546892,1.182370788,2.032352153,1.475420961,0.9303153467
2007-10-01T00:00:00Z,19.68358972,19.63462076,20.23246046,20.79185512,20.24471588,19.76254234,19.81924908,20.676107,20.31046854,20.14635181,20.06327665,20.66880838,20.15447305,20.48552241,20.19742532,20.54786078,19.79396217,0.8249231031,0.3709738025,0.4164160642,0.4673399825,0.4381389831,0.1717241131,0.30653734,0.2584968674,0.3159136196,0.2140307204,0.282493093,0.2489039675,0.3686993658,0.2591384994,0.6835313171,0.6104858957,0.2280484057,0.9082527749,0.6090761878,0.6453030793,0.6836226901,0.6619206773,0.4143960824,0.5536581436,0.5084258721,0.5620619358,0.462634543,0.531500793,0.4989027635,0.6072061971,0.5090564796,0.826759528,0.7813359685,0.47754414
2007-11-01T00:00:00Z,19.23730777,18.84689656,18.58178002,19.21057184,18.84788686,18.49576278,19.1840659,18.62629154,18.88519051,18.89155522,18.55280231,18.81398187,19.33357019,18.87447761,18.94333333,19.09823723,18.81481136,0.3154683186,0.7237855346,0.5478000895,0.1347092726,0.7875355801,0.3852922581,0.18175817,0.142346215,0.3748529821,0.2863012097,0.5572723882,0.2659856095,0.1852690371,0.5314409875,0.1603891285,0.3104382845,0.01582307444,0.5616656644,0.8507558607,0.7401351832,0.3670276183,0.8874320143,0.6207191459,0.4263310569,0.3772879736,0.6122523843,0.5350712193,0.7465067905,0.5157379271,0.430428899,0.7289999914,0.4004861153,0.5571698884,0.1257898026
2007-12-01T00:00:00Z,14.01,12.36393104,11.51487204,13.23864892,11.53121512,9.522881362,14.24807691,11.21787824,12.83820208,13.26896804,11.71378942,12.19209758,13.87691039,12.61620232,13.33857472,12.96936662,13.95028306,2.514315259,9.076599048,3.093245669,0.6708435957,2.413123905,3.810563072,0.2455283693,2.081090509,1.766598029,1.628792397,1.895111613,1.40306617,0.5688144764,1.876367191,1.809230673,1.806938544,0.02759141648,1.585659251,3.012739459,1.758762539,0.8190504232,1.553423286,1.95206636,0.495508193,1.442598527,1.329134316,1.276241512,1.376630529,1.184510941,0.7541979027,1.36980553,1.345076456,1.344224142,0.1661066419
2008-1-01T00:00:00Z,13.91679488,12.32434484,11.32706183,13.08157322,11.23846778,9.565423707,14.13045785,11.27055352,12.61975445,13.02773255,11.32768303,12.04082751,13.77346035,12.44358209,13.20797699,12.75848522,13.90301885,2.482885945,8.426260594,3.197172041,0.6983931937,2.074545588,3.076540015,0.2266424703,1.929557665,2.230389124,2.537079451,2.387018875,1.467940172,0.6066662864,1.993487975,1.850974253,1.893503525,0.01661731349,1.575717597,2.902802197,1.788063769,0.8356992244,1.440328292,1.754006846,0.4760698166,1.38908519,1.493448735,1.592821224,1.544998018,1.211585809,0.7788878523,1.411909337,1.360505146,1.376046338,0.1289081591
